createdAt,url,positivePrompt,negativePrompt,nsfw,nsfwLevel,browsingLevel,likeCount,dislikeCount,heartCount,cryCount,laughCount,commentCount,username,Model,Meta,VAE,Resource1,Resource2,Resource3,Resource4,Resource5,Resource6
2024-05-15T20:08:27.203Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/495d7e87-a183-427b-ab8a-9b3b74675d87/width=512/495d7e87-a183-427b-ab8a-9b3b74675d87.jpeg,Resting on the kitchen table is an embroidered cloth with the text  good night  and an embroidered baby tiger. Next to the cloth there is a lit candle. The lighting is dim and dramatic.,,False,None,1,877,0,381,35,97,1,WildhawkPT,dreamDiffusionSD3_sd3Likeness,"Size: 512x768, Seed: 1829399610, Steps: 12, Sampler: DPM++ 2M Turbo, Version: f0.0.17v1.8.0rc-latest-276-g29be1da7",N/A,"Name: dreamDiffusionSD3_sd3Likeness, Type: model, Weight: N/A",,,,,
2024-04-26T18:48:19.008Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/b81fbbe4-6d90-4c09-9169-85cf56c6250a/width=1024/b81fbbe4-6d90-4c09-9169-85cf56c6250a.jpeg,"1Baby Yoda riding plastic Lego style  riding  colourful roller coaster together  cute  smiling
 <lora:Lego_Cinematic_Lora:1.2> cinematic colorful background concept art 8k dramatic lighting high detail highly detailed hyper realistic intricate intricate sharp details octane render smooth studio lighting trending on artstation. cinematic  photorealistic 8k uhd natural lighting raw rich intricate details key visual atmospheric lighting 35mm photograph film bokeh professional 4k highly detailed","two riding side by side, ((bokeh)), Deviantart, jpeg , (worst quality, low quality, normal quality, lowres, low details, oversaturated, undersaturated, overexposed, underexposed, grayscale, bw, bad photo, bad photography, bad art:1.4), (watermark, signature, text font, username, error, logo, words, letters, digits, autograph, trademark, name:1.2), (blur, blurry, grainy), morbid, ugly, asymmetrical, mutated malformed, mutilated, poorly lit, bad shadow, draft, cropped, out of frame, cut off, censored, jpeg artifacts, out of focus, glitch, duplicate, (airbrushed, cartoon, anime, semi-realistic, cgi, render, blender, digital art, manga, amateur:1.3), (3D ,3D Game, 3D Game Scene, 3D Character:1.1), (bad hands, bad anatomy, bad body, bad face, bad teeth, bad arms, bad legs, deformities:1.3), ((bokeh)) Deviantart",False,None,1,832,0,365,46,147,1,J1B,Jib_Mix_V11kl,"Size: 1024x1216, Seed: 668151868, Steps: 20, Sampler: DPM++ 2M, Version: v1.9.0-15-gff6f4680",N/A,"Name: Lego_Cinematic_Lora, Type: lora, Weight: 1.2","Name: Jib_Mix_V11kl, Type: model, Weight: N/A",,,,
2024-04-01T01:40:10.158Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/b0aa7b03-04a2-478b-83b8-5d6ce08e8b77/width=1224/b0aa7b03-04a2-478b-83b8-5d6ce08e8b77.jpeg,Snowy landscape meandering through a surreal forest clouds heavy above stone path leading to an enigmatic stable encased by fantasycore elements styled in the essence of Jacek Yerka trees bending in impossible angles natural light casting ethereal glows over the scene octane rendering ultra fine high dynamic range.<lora:xl_more_art-full_v1:0.3>,"NSFW, nude, naked, porn, ugly, cleavage, extra hands, (deformed iris, deformed pupils), text, worst quality, low quality, jpeg artifacts, ugly, duplicate, morbid, mutilated, (extra fingers), (mutated hands), poorly drawn hands, poorly drawn face, mutation, deformed, blurry, dehydrated, bad anatomy, bad proportions, extra limbs, cloned face, disfigured, gross proportions, malformed limbs, missing arms, missing legs, extra arms, extra legs, (fused fingers), (too many fingers), long neck, camera, name, signature, watermark, logo, autograph, trademark, cut off, censored, bad anatomy, bad body, bad face, bad teeth, deformities, (boring, uninteresting:1.1)",False,None,1,869,0,359,58,104,1,kunge,TamarinXL_v10,"Size: 768x1280, Seed: 1786248632, Steps: 30, Sampler: DPM++ 3M SDE Karras, Version: f0.0.15v1.8.0rc-latest-229-g54c89503",N/A,"Name: xl_more_art-full_v1, Type: lora, Weight: 0.3","Name: TamarinXL_v10, Type: model, Weight: N/A",,,,
2024-11-17T16:08:28.288Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/9e5016d4-683b-4362-9609-92b0d23176e2/width=832/9e5016d4-683b-4362-9609-92b0d23176e2.jpeg,"(score_9 score_8_up score_7_up) masterpiece( high quality:1.1)( best quality:1.1)detaileddetailed eyesperfect eyesdetaileddetailed handsperfect handsdetaileddetailed legsperfect hands
PoppyLoLXLv2 blue skin colored skin shortstack yordle purple eyes blonde hair twintails pointy ears medium breasts golden armor armor shoulder red scarf breastplate green snakeskin shirt brown gloves armor hips green snakeskin pants brown boots(chibi:1.4)
1girlsolostandingsmiling(waving:1.1)
(black background:1.1)","(mutated fingers:1.21), censored, line art, watermark, logo, unaestheticXL_Sky3.1, (worst quality:1.5), (low quality:1.5), (normal quality:1.5), lowres, bad anatomy, bad hands, multiple eyebrow, (cropped), extra limb, missing limbs, deformed hands, long neck, long body, (bad hands), signature, username, artist name, conjoined fingers, deformed fingers, error, (deformed|distorted|disfigured:1.21), poorly drawn, bad anatomy, wrong anatomy, mutation, mutated, (mutated hands AND fingers:1.21), bad hands, bad fingers, loss of a limb, extra limb, missing limb, floating limbs, amputation, deformed,  disfigured, low contrast, bad-hands-5, blurry, card \(medium\),6 fingers, ugly_face, monochrome",False,None,1,953,0,260,67,108,0,baggen,,"Size: 832x1216, Seed: 1319118935, Steps: 34, Sampler: Euler a, Version: ",N/A,,,,,,
2024-11-11T00:21:26.516Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/d02ecde1-48d9-42d0-9fc0-9e95e1b9c539/width=832/d02ecde1-48d9-42d0-9fc0-9e95e1b9c539.jpeg,,,False,None,1,987,0,279,51,71,3,3mcg33,,"Size: , Seed: , Steps: , Sampler: , Version: ",N/A,,,,,,
2024-04-09T03:47:23.460Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/2d365a4f-fa47-410d-b73a-c5d6d782307e/width=832/2d365a4f-fa47-410d-b73a-c5d6d782307e.jpeg,Tons of faces skulls melting anxiety suicidethoughts anger sad hate social anxiety human DarkFantasy masterpiece greatest achievement level double exposure,"score_6, score_5, score_4, ugly face, huge breasts, ugly style, bad eyes, sketch, mutated hands, pov, asian, anime, 2d illustration, same faces or skulls",True,Soft,2,806,0,352,74,156,3,,,"Size: 832x1216, Seed: 1976492557, Steps: 50, Sampler: DPM++ 2M, Version: ",N/A,,,,,,
2024-11-15T17:40:00.000Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/9ed49e41-a383-4c61-a1fc-01acebb2e56e/width=832/9ed49e41-a383-4c61-a1fc-01acebb2e56e.jpeg,black-and-white pencil black and white tone beautiful girl in a lush dress of red flowers with a long train of flowers ascends the stairs petals sunset sea ship with scarlet sail hyper-detailing vivid colors,,False,None,1,1218,0,339,78,116,2,White_Rabbit_A,,"Size: 832x1216, Seed: 2156551903, Steps: 24, Sampler: Undefined, Version: ",N/A,,,,,,
2024-09-30T21:26:50.119Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/f0002e26-d321-46ba-9188-9e9b6b68d755/width=1800/f0002e26-d321-46ba-9188-9e9b6b68d755.jpeg,(A serene landscape of a sparkling lake gentle clouds drifting in a bright blue sky majestic mountain peaks emerging from the mist) vibrant colors reflective water surface tranquil atmosphere high detail. highly detailed and hyper realistic photo by Alena Aenami  by Archibald Thorburn  by Daniele Afferni  in the style of monochromatic silhouette reflection limited dark palette unusual dark colors faded colors atmospheric haze highly dramatic cinematic lighting motion blur film grain professional excellent composition finest details maximized details ultimate detail level masterpiece best quality,"GS-DeFeminize-neg:1.3, [PA7_UnRealistic-Neg_v2-neg], [PA7_AnatoNeg-neg], [negative_hand-neg], out of focus, out of frame, out of depth, film grain, blur, blurry, bad background, boring background",False,None,1,1199,0,390,62,100,4,njorthrbjorn,Rugged resolve Studios - V10Personalv3,"Size: 832x1216, Seed: 3923829265, Steps: 35, Sampler: DPM++ 2M, Version: v1.10.0",N/A,"Name: Rugged resolve Studios - V10Personalv3, Type: model, Weight: N/A",,,,,
2024-07-18T22:14:57.384Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/70c4eaf6-3a4d-4bf7-8b75-b1f38a136059/width=1624/70c4eaf6-3a4d-4bf7-8b75-b1f38a136059.jpeg,score_9score_8_upscore_7_upscore_6_upscore_5_upscore_4_upabsurdresmasterpiecevibrantcolorfulscenerynaturein winterdaysnow covered flower fieldskycirruslandscape,,False,None,1,1237,0,376,41,97,2,PieperPeeper,rainponyxl_rainfallV2,"Size: 812x812, Seed: 3372793813, Steps: 150, Sampler: DPM++ 2M, Version: v1.9.4",N/A,"Name: rainponyxl_rainfallV2, Type: model, Weight: N/A",,,,,
2024-07-09T00:02:28.968Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/d17f340e-4234-45e4-a0a0-f5dbbea37b7f/width=832/d17f340e-4234-45e4-a0a0-f5dbbea37b7f.jpeg,score_9 score_8_up score_8 solo (fluffy:0.8) (feral) (furry:0.5) (((mouse))) female claws (fluffy cheeks:0.7) (black dress) grey fur black ears red eyes (solo) j_cartoon night dark (witch hat) monochromemuse monochrome greyscale mad-wsps j_cartoon look at viewer side view (art nouveau:1.5) (head shot portrait:2) (silhouette:2),"score_6, score_5, score_4, (cub, young, child, chibi:1.3), busty, ugly face, low res, blurry face, ugly hands, pumped body, black and white, penis, breasts, ((hair)), nipples, belly, extra ears, human, simple background, (extra tail), markings",False,None,1,1117,0,491,34,107,2,JustAMouse,,"Size: 832x1216, Seed: 2088311390, Steps: 19, Sampler: Euler a, Version: ",N/A,,,,,,
2024-07-09T02:45:51.244Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/c5850b94-035a-482c-a86e-4231e8f0b9cf/width=1800/c5850b94-035a-482c-a86e-4231e8f0b9cf.jpeg,,,False,None,1,1097,0,510,43,99,2,ThatSheep,,"Size: , Seed: , Steps: , Sampler: , Version: ",N/A,,,,,,
2024-05-08T18:55:11.187Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/b126d831-222c-4c80-b76a-0083b8240354/width=1800/b126d831-222c-4c80-b76a-0083b8240354.jpeg,"cute spider using sunglass Wide range of colors. DramaticDynamicCinematicSharp details
Insane quality. Insane resolution. Insane details. Masterpiece. 32k resolution.",,False,None,1,1027,0,413,59,248,1,eduardo_saffe,,"Size: , Seed: , Steps: , Sampler: DPM++ 2M SDE Karras, Version: ",N/A,,,,,,
2024-06-07T03:12:01.484Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/87aa4354-0f60-42ca-b052-9e61f2a76a19/width=832/87aa4354-0f60-42ca-b052-9e61f2a76a19.jpeg,Tropical coast at sunset with blooming hibiscus frangipani and bougainvillea capturing intoxicating hues of the descending sun moonrise complementing the scene emphasis on vibrant ultra-realistic blossoms depth of field focused on flower details ultra-detailed with a breathtaking surreal masterpiece quality dramatic lighting.,"High contrast, crop, deformed, missing limbs, extra hands, missing hands, extra fingers, extra balls, blurry, worst quality, mimic, blurry, extra limbs, uneven skin color, angry, naked,",False,None,1,1241,0,369,33,104,1,IronElder,,"Size: 832x1216, Seed: 656946628, Steps: 21, Sampler: DPM++ 2M Karras, Version: ",N/A,,,,,,
2024-09-14T07:30:00.000Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/15115cb6-e229-4652-af76-920972cdf3c7/width=832/15115cb6-e229-4652-af76-920972cdf3c7.jpeg,Epic dark fantasy vibrantly colored hyperdetailed ink art depicting a legendary warrior in defiance against impossible odds. Strong top lighting effect. Bioluminescent glowing armor and weapon accessories. Volumetric lighting. Chiaroscuro oil painting by Caravaggio. Deep glow effect cinematic light bloom cinematic lens flare. Grimdark gritty intense volatile. Hypermaximalism. Motion blur. Full-frame fisheye lens. 32K cinematic hyperrealistic fantasy ultradetailed masterpiece.,,False,None,1,1166,0,379,77,123,1,chris44wards422,,"Size: 832x1216, Seed: 2639770799, Steps: 25, Sampler: Undefined, Version: ",N/A,,,,,,
2024-08-24T15:27:50.498Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/d6a02549-8bb2-4570-b40c-e7da3593203b/width=1632/d6a02549-8bb2-4570-b40c-e7da3593203b.jpeg,,,False,None,1,1139,0,445,42,119,2,aihonobono2023,,"Size: , Seed: , Steps: , Sampler: , Version: ",N/A,,,,,,
2024-04-19T08:35:15.028Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/7399ff35-f95a-40ff-97b0-e4af162ec1a1/width=896/7399ff35-f95a-40ff-97b0-e4af162ec1a1.jpeg,underwater greek temple entrance with athena statute looks beautiful and aesthetic incredibly elegant sunlight penetrates sea awesomenizer <lora:ral-undrwtscn-sdxl:1> ral-undrwtscn,,False,None,1,1121,0,425,64,134,2,RalFinger,zavychromaxl_v60,"Size: 896x1152, Seed: 1829329405, Steps: 30, Sampler: DPM++ 3M SDE Exponential, Version: f0.0.10-latest-95-gd2af6d1b",N/A,"Name: ral-undrwtscn-sdxl, Type: lora, Weight: 1","Name: zavychromaxl_v60, Type: model, Weight: N/A",,,,
2024-10-23T17:11:11.456Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/d269b8e1-3757-4126-88fc-134905d593ae/width=832/d269b8e1-3757-4126-88fc-134905d593ae.jpeg,A slice of lemon splashing into water water droplets vibrant yellow blue water detailed sharp focus centered,,False,None,1,1169,0,418,46,108,2,CybrainZo,,"Size: 832x1216, Seed: 3533197924, Steps: 32, Sampler: Undefined, Version: ",N/A,,,,,,
2024-10-22T23:09:59.872Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/202a8e66-fcc7-453e-87ce-1bb0c019a3c7/width=1800/202a8e66-fcc7-453e-87ce-1bb0c019a3c7.jpeg,samurai girl wearing a kimono with shoulder armor she's holding a katana glowing with red energy her long hair is flowing in the wind she stands in a dojo training for her next battle. (maximum ultra high definition image quality and rendering:3) maximum image detail maximum realistic render (((ultra realist style))) realist side lighting  8K high definition realist soft lighting (amazing special effect:3.5). S1n0z1ck style mythp0rt samurai,,False,None,1,1131,0,381,77,152,1,VelvetS,,"Size: 832x1216, Seed: 3132126065, Steps: 23, Sampler: Undefined, Version: ",N/A,,,,,,
2024-10-11T00:35:52.630Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/953336a6-444f-40cc-92e5-83c7439c2547/width=832/953336a6-444f-40cc-92e5-83c7439c2547.jpeg,"A stunning curvaceous beauty stands majestically in front of a serene waterfall her luscious locks styled in an exquisite waterfall braid that cascades down her back like a golden veil. The soft ambient lighting accentuates the delicate features of her face and the contours of her toned physique while vibrant colors and intricate details bring the scenery to life.
anime_martz anime_source DB4RZ DB4RZ style painting anime cyberpunk",,False,None,1,1163,0,384,68,126,6,andhikaaryatimor808,,"Size: 832x1216, Seed: 1800708279, Steps: 25, Sampler: Undefined, Version: ",N/A,,,,,,
2024-05-13T22:06:22.938Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/b5bc01bb-1da9-47a4-9b8e-133f4458db01/width=1664/b5bc01bb-1da9-47a4-9b8e-133f4458db01.jpeg,"male  ageless solidafricanruby red eyesaquiline nosestrong jawasymmetrical cheeksdiamond face shapedark chestnut short crop hairamusementrunelore masteryhands on ancient runesaccessing their powerswearing  enchanted trouserssorcerer's capetransfigure dotted linesparallel linesshyper-information nexusicosahedronmeteor showerlight brown charmwhirlingunleashself-adjusting nanofluidic climate controllimestone convectionwhipping magicconcentrated stanceeyes closedmentally focusing on the spellhaloart by Fritz Grosstrailblazing marvelous opus with unsurpassed details
(caput mortuum and navy blue colors:0.1)(center composition symmetry composition:0.1)
<lora:MJ52:0.3><lora:detailed_notrigger:0.5><lora:SDXLFaeTastic2400:0.2><lora:The_Classic:0.5>","low quality, worst quality, bad quality, lowres, bad photo, bad art, bad anatomy, bad hands, signature, text, error, cropped, jpeg artifacts,",False,None,1,1115,0,431,48,147,0,GeorgyEleseev,boltningRealistic_hyperD,"Size: 832x1248, Seed: 1015131790, Steps: 10, Sampler: Euler a, Version: f0.0.17v1.8.0rc-latest-276-g29be1da7",sdxl_vae.safetensors,"Name: MJ52, Type: lora, Weight: 0.3","Name: detailed_notrigger, Type: lora, Weight: 0.5","Name: SDXLFaeTastic2400, Type: lora, Weight: 0.2","Name: The_Classic, Type: lora, Weight: 0.5","Name: boltningRealistic_hyperD, Type: model, Weight: N/A",
2024-10-08T16:00:48.459Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/f16f4d2d-d1d0-4305-9939-547a1d0079a4/width=832/f16f4d2d-d1d0-4305-9939-547a1d0079a4.jpeg,"surreal scifi theme an alien world black white yellow gold silver colors alien spaceship alien transportation alien structures weird textures weird geometry unusual aliens weird animals weird plants no humans
 vivid colors warm textures extremely detailed dynamic great lighting perfect shading atmospheric best quality sharp focus high contrast stylized clear surreal ultra quality 8k best quality masterpiece midjourneyv6.1 detailmaximizer","blurry, man, woman, person, human",False,None,1,1163,0,331,105,141,4,martinffm_pg,,"Size: 832x1216, Seed: 1850261255, Steps: 19, Sampler: DPM++ 2M Karras, Version: ",N/A,,,,,,
2024-06-13T08:39:46.716Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/2e305fa2-9438-4cf2-8e45-f97a9e0f8172/width=1224/2e305fa2-9438-4cf2-8e45-f97a9e0f8172.jpeg,"An illustration of an (rainbow-colored squirrel with (iridescent:2) (rainbow:2) fur) sitting in a tree in the whimsical style ((Lisa Frank)). The squirrel's fur shimmers with all the colors of the rainbow glowing with a magical iridescent quality. It sits on a sturdy branch of a fantastical tree whose bark is textured and rich with character while the leaves are vibrant and lush.
The setting is a lively cartoon world filled with exaggerated playful elements. The tree stands in an enchanted forest where the flora and fauna are animated and full of personality. Nearby colorful flowers and friendly forest creatures add to the joyful enchanting atmosphere. The background features rolling hills a bright blue sky with fluffy clouds and hints of other whimsical elements like a sparkling stream or hidden fairy houses.  <lora:[GP] somethingweird [Pony XL]:0.75>","(low quality, worst quality:1.4) (deformed:1.4) blur, blurry, deformed hands, deformed legs:1.4) negativeXL_D, bad anatomy, bad hands, missing fingers, fewer digits, jacket, cape, (nude, cleavage, nipples), multiple ears (photo, photography, realistic, 3D) ((brown fur))",False,None,1,1055,0,424,82,179,4,EcstaticKalliope,duchaitenPonyXLNo_v35,"Size: 768x1152, Seed: 2164862664, Steps: 40, Sampler: DPM++ SDE, Version: v1.9.4",sdxl_vae.safetensors,"Name: [GP] somethingweird [Pony XL], Type: lora, Weight: N/A","Name: duchaitenPonyXLNo_v35, Type: model, Weight: N/A",,,,
2024-05-28T18:02:06.412Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/e5d2fb34-a385-4ff3-bff6-d98e240146fe/width=832/e5d2fb34-a385-4ff3-bff6-d98e240146fe.jpeg,(vibrant canvas illuminated by a cascade of colorful binary code) forming the (silhouette) of a  astronaut on planet mars intricate details masterpiece best quality very aesthetic,"realistic, semi-realistic, photo, nsfw",False,None,1,1175,0,393,55,117,1,C0rn_Fl4k3s,LightningUltraHyperXLSD_ultraHYPERV1,"Size: 832x1216, Seed: 731607225528936, Steps: 8, Sampler: dpmpp_sde_sgm_uniform, Version: ComfyUI",N/A,"Name: LightningUltraHyperXLSD_ultraHYPERV1, Type: model, Weight: N/A",,,,,
2024-10-27T06:45:00.000Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/0fcaa481-850a-4391-9aaf-b78bf786924c/width=832/0fcaa481-850a-4391-9aaf-b78bf786924c.jpeg,score_9 score_8_up score_7_up score_6_up 1 woman goth 80s age 18  cute petite extremely detailed high quality realistic beautiful brown eyes Extra small breasts black dress   thick open hair with bangs dark theme low light from hip up barren landscape with ruins (masterpiece best quality highly detailed realistic)  muted colors,"score_4, score_5, score_6, large breasts, 2-in-1, ugly nose, fused nose, deformed limbs, anime, big hair, spaghetti straps",False,None,1,1152,0,366,66,155,0,krendel917191,,"Size: 832x1216, Seed: 4245997341, Steps: 35, Sampler: Euler a, Version: ",N/A,,,,,,
2024-10-22T20:53:45.367Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/f4a87142-9dc5-4917-a179-3df78e8dea53/width=832/f4a87142-9dc5-4917-a179-3df78e8dea53.jpeg,,,False,None,1,1139,0,395,65,140,2,DoreenAI,,"Size: , Seed: , Steps: , Sampler: , Version: ",N/A,,,,,,
2024-09-12T07:30:00.000Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/37ee6cc8-c5ab-4ee4-94f0-48f995765fa3/width=832/37ee6cc8-c5ab-4ee4-94f0-48f995765fa3.jpeg,Pastel zbrush render of san francisco. vintage style design with shadows loom all interwoven to create a sense of rhythm and flow. Heather Theurer The sky above ripples like water great lighting fenliexl mixed media surrealism otclillsn FRESHIDEAS Real Photography 2#,"(worst quality, low quality, poor quality, normal quality, low res, low details, over/under saturated, over/under exposed, grayscale, black and white, bad photo, bad art:1.4), (watermark, signature, text, font, logo, words, letters, digits, name:1.2), (blur, grain, morbid, ugly, asymmetrical, mutated, malformed, poorly lit, bad lighting, bad shadow, draft, cropped, out of frame, cut off, censored, jpeg artifacts, out of focus, glitch, duplicate), (cartoon, anime, CGI, render, digital art, manga, amateur art:1.3), (3D, 3D Game Scene, 3D Character:1.1), (bad hands, bad anatomy, bad proportions, deformities:1.3), (incorrect white balance:1.2),bad quality, low resolution, image with artifacts",False,None,1,1168,0,349,103,119,0,funkstroke,,"Size: 832x1216, Seed: 1046817811, Steps: 18, Sampler: Euler a, Version: ",N/A,,,,,,
2024-09-13T08:00:00.000Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/9b3dac77-1fc1-44ca-ae66-2d48891c770e/width=832/9b3dac77-1fc1-44ca-ae66-2d48891c770e.jpeg,"score_9 score_8_up score_7_up BREAK 1woman portrait beautiful dramatic lights ((Succubus Demon Girl Succub horns seductive seductive look goth goth girl goth makeup green eyes wings bat wings grey skin grey colored skin black hair long braided ponytail bangs side bangs happy smug))
<lora:Fant5yP0ny:0.6> <lora:fantasy_world_pony:0.9>
<lora:Cherry-Gig:0.55>","score_6, score_5, score_4, censored, furry, child, kid, chibi, 3d, aidxlv05_neg, signature, watermark, subtitles, open mouth",False,None,1,1119,0,412,91,115,0,Shrekman17,,"Size: 832x1216, Seed: 3628025543, Steps: 40, Sampler: Euler a, Version: ",N/A,"Name: Fant5yP0ny, Type: lora, Weight: 0.6","Name: fantasy_world_pony, Type: lora, Weight: 0.9","Name: Cherry-Gig, Type: lora, Weight: 0.55",,,
2024-08-31T16:20:12.674Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/bdbc92de-54a0-4014-9770-4024f91aa8aa/width=768/bdbc92de-54a0-4014-9770-4024f91aa8aa.jpeg,"RU883R black and white graphic novel solid ink
the background is a city landscape thick red ink lines but highly detailed
the background is dominated by pink and cyan neon lights of a cyberpunk city. 
portrait of a woman smoking a cigarette",,False,None,1,1061,0,457,72,146,2,DominoUB,flux1-dev-fp8,"Size: , Seed: 939709964192813, Steps: 25, Sampler: Euler, Version: ",N/A,,,,,,
2024-04-19T08:19:47.023Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/75630a82-c646-4997-8920-25ac34dba019/width=1344/75630a82-c646-4997-8920-25ac34dba019.jpeg,(by Kay Nielsen:1.5) (Within the shimmering confines of a Magical arena Wizards duel their spells colliding in a spectacle of light and power as arcane energies crackle in the air.:0.5) ([Mythopunk|Forestpunk]:1.3),"hands, embedding:negativeXL_D, embedding:unaestheticXL_Alb2, nude, naked, nsfw, nipple, nipples, topless, logo, text, signature, watermark",False,None,1,1081,0,435,76,144,4,Imagination_2_AI,juggernautXL_v9Rdphoto2Lightning,"Size: 896x1152, Seed: 178123779800717, Steps: 8, Sampler: euler_ancestral_sgm_uniform, Version: ComfyUI",sdxl_vae,"Name: add-detail-xl, Type: lora, Weight: N/A","Name: xl_more_art-full_v1, Type: lora, Weight: N/A","Name: MJ52, Type: lora, Weight: N/A","Name: juggernautXL_v9Rdphoto2Lightning, Type: model, Weight: N/A",,
2024-11-05T10:43:58.293Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/e12a61b0-a169-411c-b677-5134fa7c5637/width=832/e12a61b0-a169-411c-b677-5134fa7c5637.jpeg,,,False,None,1,1199,0,310,95,131,3,6vidit9,,"Size: , Seed: , Steps: , Sampler: , Version: ",N/A,,,,,,
2024-10-14T22:18:59.637Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/38b9b5ee-b916-4948-9049-5fada11f8f11/width=832/38b9b5ee-b916-4948-9049-5fada11f8f11.jpeg,blue and red contrast lighting dynamic viewpoint dynamic angle 1girl wearing death themed powered armor with a faceless white visor ribcage style cuirass spiked pauldrons holding a futuristic rifle ((cyberpunk industrial complex background)),,False,None,1,1195,0,379,44,116,2,Surreal_Cruelty,,"Size: 832x1216, Seed: 3066336362, Steps: 25, Sampler: Undefined, Version: ",N/A,,,,,,
2024-10-10T14:23:01.250Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/12ec75fc-9269-44da-8976-2301d29d596d/width=832/12ec75fc-9269-44da-8976-2301d29d596d.jpeg,"""Create a hyper-stylistic image of a butterfly with its wings splayed out in a dramatic symmetrical pose. The wings themselves are a masterpiece of Halloween-themed design with intricate swirling patterns that resemble skulls and pumpkins. The skulls are delicate and ornate with tiny details and textures that give them a lifelike quality. The pumpkins are similarly detailed with ridges and crevices that make them look like they were plucked straight from a patch. The background is a deep rich black which allows the vibrant colors of the wings to pop and shine. Incorporate intricate details and textures to bring the butterfly and its wings to life with a focus on capturing the sense of wonder and magic that comes with Halloween."" highest-Quality intricate details visually stunning Masterpiece",,False,None,1,1087,0,445,74,127,11,Cinnadust,,"Size: 832x1216, Seed: 2867841029, Steps: 30, Sampler: Undefined, Version: ",N/A,,,,,,
2024-09-04T06:52:18.797Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/b72b7df8-4fb2-402d-8c34-ce7847099b51/width=832/b72b7df8-4fb2-402d-8c34-ce7847099b51.jpeg,"Cinematic Beauty Realism Light and Shadow Cinematography Film Stills
 1980s photo of a woman's face splashed onto a car window her head disintegrates into a black fluid and breaks into fragments motion blur 1990s HD quality cinematic still kodak tri-x35mm 50mm sharp wide lens",,False,None,1,1166,0,373,77,118,5,Anna_ai_art,,"Size: 832x1216, Seed: 313903476, Steps: 20, Sampler: Undefined, Version: ",N/A,,,,,,
2024-08-07T14:37:42.674Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/b7bfceb5-b22f-4efa-ad93-8280cdc44c3d/width=768/b7bfceb5-b22f-4efa-ad93-8280cdc44c3d.jpeg,,,False,None,1,1238,0,333,60,101,2,Abzaloff,,"Size: , Seed: , Steps: , Sampler: , Version: ",N/A,,,,,,
2024-09-27T00:10:00.000Z,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/64af6d61-3268-4ba3-a847-ea2ac7b0a324/width=1344/64af6d61-3268-4ba3-a847-ea2ac7b0a324.jpeg,,,False,None,1,1188,0,345,70,128,3,ArtifyAI,flux1-dev-bnb-nf4-v2,"Size: 896x1152, Seed: 1902509461, Steps: 35, Sampler: Euler, Version: f2.0.1v1.10.1-previous-450-gdb6448df",N/A,"Name: flux.1_lora_flyway_Epic-Characters_v1, Type: lora, Weight: N/A","Name: artisketchyfs-v02, Type: lora, Weight: N/A","Name: FredFraiStyle-FLUX-Share, Type: lora, Weight: N/A","Name: dark_fantasy_flux, Type: lora, Weight: N/A","Name: flux1-dev-bnb-nf4-v2, Type: model, Weight: N/A",
